Timestamp,Voltage (V),Current (A),Power (W),Energy Today (kWh)
2025-08-04 01:09:29,240.4,0.0,0.0,0.025
2025-08-04 01:09:30,240.4,0.0,0.0,0.025
2025-08-04 01:09:31,240.4,0.0,0.0,0.025
2025-08-04 01:09:32,240.4,0.0,0.0,0.025
2025-08-04 01:09:33,240.4,0.0,0.0,0.025
2025-08-04 01:09:34,240.4,0.0,0.0,0.025
2025-08-04 01:09:35,240.4,0.0,0.0,0.025
2025-08-04 01:09:36,240.4,0.0,0.0,0.025
2025-08-04 01:09:37,240.4,0.0,0.0,0.025
2025-08-04 01:09:38,240.4,0.0,0.0,0.025
2025-08-04 01:09:39,240.4,0.0,0.0,0.025
2025-08-04 01:09:40,240.4,0.0,0.0,0.025
2025-08-04 01:09:41,240.4,0.0,0.0,0.025
2025-08-04 01:09:42,240.4,0.0,0.0,0.025
2025-08-04 01:09:43,240.4,0.0,0.0,0.025
2025-08-04 01:09:44,240.4,0.0,0.0,0.025
2025-08-04 01:09:47,240.4,0.0,0.0,0.025
2025-08-04 01:09:47,240.4,0.0,0.0,0.025
2025-08-04 01:09:47,240.4,0.0,0.0,0.025
2025-08-04 01:09:48,240.4,0.0,0.0,0.025
2025-08-04 01:09:48,240.4,0.0,0.0,0.025
2025-08-04 01:09:49,240.4,0.0,0.0,0.025
2025-08-04 01:09:50,240.4,0.0,0.0,0.025
2025-08-04 01:10:45,240.4,0.0,0.0,0.025
2025-08-04 01:10:45,240.4,0.0,0.0,0.025
2025-08-04 01:11:45,240.4,0.0,0.0,0.025
2025-08-04 01:11:45,240.4,0.0,0.0,0.025
2025-08-04 01:12:43,240.4,0.0,0.0,0.025
2025-08-04 01:12:44,240.4,0.0,0.0,0.025
2025-08-04 01:12:45,240.4,0.0,0.0,0.025
2025-08-04 01:12:45,240.4,0.0,0.0,0.025
2025-08-04 01:12:47,240.4,0.0,0.0,0.025
2025-08-04 01:12:48,240.4,0.0,0.0,0.025
2025-08-04 01:12:49,240.4,0.0,0.0,0.025
2025-08-04 01:12:50,240.4,0.0,0.0,0.025
2025-08-04 01:12:51,240.4,0.0,0.0,0.025
2025-08-04 01:12:52,240.4,0.0,0.0,0.025
2025-08-04 01:12:53,240.4,0.0,0.0,0.025
2025-08-04 01:12:54,240.4,0.0,0.0,0.025
2025-08-04 01:12:55,240.4,0.0,0.0,0.025
2025-08-04 01:12:56,240.4,0.0,0.0,0.025
2025-08-04 01:12:58,240.4,0.0,0.0,0.025
2025-08-04 01:12:59,240.4,0.0,0.0,0.025
2025-08-04 01:13:00,240.4,0.0,0.0,0.025
2025-08-04 01:13:01,240.4,0.0,0.0,0.025
2025-08-04 01:13:02,240.4,0.0,0.0,0.025
2025-08-04 01:13:03,240.4,0.0,0.0,0.025
2025-08-04 01:13:04,240.4,0.0,0.0,0.025
2025-08-04 01:13:05,240.4,0.0,0.0,0.025
2025-08-04 01:13:06,240.4,0.0,0.0,0.025
2025-08-04 01:13:07,240.4,0.0,0.0,0.025
2025-08-04 01:13:08,240.4,0.0,0.0,0.025
2025-08-04 01:13:09,240.4,0.0,0.0,0.025
2025-08-04 01:13:10,240.4,0.0,0.0,0.025
2025-08-04 01:13:11,240.4,0.0,0.0,0.025
2025-08-04 01:13:12,240.4,0.0,0.0,0.025
2025-08-04 01:13:13,240.4,0.0,0.0,0.025
2025-08-04 01:13:14,240.4,0.0,0.0,0.025
2025-08-04 01:13:15,240.4,0.0,0.0,0.025
2025-08-04 01:13:16,239.0,2.158,148.1,0.025
2025-08-04 01:13:17,239.0,2.158,148.1,0.025
2025-08-04 01:13:18,239.0,2.158,148.1,0.025
2025-08-04 01:13:19,239.0,2.158,148.1,0.025
2025-08-04 01:13:20,239.0,2.158,148.1,0.025
2025-08-04 01:13:21,239.0,2.158,148.1,0.025
2025-08-04 01:13:22,239.0,2.158,148.1,0.025
2025-08-04 01:13:23,239.0,2.158,148.1,0.025
2025-08-04 01:13:24,239.0,2.158,148.1,0.025
2025-08-04 01:13:25,239.0,2.158,148.1,0.025
2025-08-04 01:13:26,239.0,2.158,148.1,0.025
2025-08-04 01:13:27,239.0,2.158,148.1,0.025
2025-08-04 01:13:28,239.0,2.158,148.1,0.025
2025-08-04 01:13:29,239.0,2.158,148.1,0.025
2025-08-04 01:13:30,239.0,2.158,148.1,0.025
2025-08-04 01:13:31,239.0,2.158,148.1,0.025
2025-08-04 01:13:32,239.0,2.158,148.1,0.025
2025-08-04 01:13:33,239.0,2.158,148.1,0.025
2025-08-04 01:13:34,239.0,2.158,148.1,0.025
2025-08-04 01:13:35,239.0,2.158,148.1,0.025
2025-08-04 01:13:36,239.0,2.158,148.1,0.025
2025-08-04 01:13:37,239.0,2.158,148.1,0.025
2025-08-04 01:13:38,239.0,2.158,148.1,0.025
2025-08-04 01:13:39,239.0,2.158,148.1,0.025
2025-08-04 01:13:40,239.0,2.158,148.1,0.025
2025-08-04 01:13:42,239.0,2.158,148.1,0.025
2025-08-04 01:13:42,239.0,2.158,148.1,0.025
2025-08-04 01:13:44,239.0,2.158,148.1,0.025
2025-08-04 01:13:44,239.0,2.158,148.1,0.025
2025-08-04 01:13:45,239.0,2.158,148.1,0.025
2025-08-04 01:13:45,239.0,2.158,148.1,0.025
2025-08-04 01:13:46,239.0,2.158,148.1,0.025
2025-08-04 01:13:47,239.0,2.158,148.1,0.025
2025-08-04 01:13:47,239.0,2.158,148.1,0.025
2025-08-04 01:13:48,239.0,2.158,148.1,0.025
2025-08-04 01:13:55,0.0,0.0,0.0,0.0
2025-08-04 01:13:55,239.0,2.158,148.1,0.025
2025-08-04 01:13:56,239.0,2.158,148.1,0.025
2025-08-04 01:13:56,239.0,2.158,148.1,0.025
2025-08-04 01:13:56,239.0,2.158,148.1,0.025
2025-08-04 01:13:57,239.0,2.158,148.1,0.025
2025-08-04 01:13:59,239.0,2.158,148.1,0.025
2025-08-04 01:13:59,239.0,2.158,148.1,0.025
2025-08-04 01:14:00,239.0,2.158,148.1,0.025
2025-08-04 01:14:03,239.0,2.158,148.1,0.025
2025-08-04 01:14:03,239.0,2.158,148.1,0.025
2025-08-04 01:14:04,239.0,2.158,148.1,0.025
2025-08-04 01:14:05,239.0,2.158,148.1,0.025
2025-08-04 01:14:06,239.0,2.158,148.1,0.025
2025-08-04 01:14:07,239.0,2.158,148.1,0.025
2025-08-04 01:14:08,239.0,2.158,148.1,0.025
2025-08-04 01:14:09,239.0,2.158,148.1,0.025
2025-08-04 01:14:10,239.0,2.158,148.1,0.025
2025-08-04 01:14:11,239.0,2.158,148.1,0.025
2025-08-04 01:14:12,239.0,2.158,148.1,0.025
2025-08-04 01:14:13,239.0,2.158,148.1,0.025
2025-08-04 01:14:14,239.0,2.158,148.1,0.025
2025-08-04 01:14:16,239.0,2.158,148.1,0.025
2025-08-04 01:14:16,239.0,2.158,148.1,0.025
2025-08-04 01:14:17,239.0,2.158,148.1,0.025
2025-08-04 01:14:19,239.0,2.158,148.1,0.025
2025-08-04 01:14:19,239.0,2.158,148.1,0.025
2025-08-04 01:14:20,239.0,2.158,148.1,0.025
2025-08-04 01:14:21,239.0,2.158,148.1,0.025
2025-08-04 01:14:22,239.0,2.158,148.1,0.025
2025-08-04 01:14:23,239.0,2.158,148.1,0.025
2025-08-04 01:14:24,239.0,2.158,148.1,0.025
2025-08-04 01:14:25,239.0,2.158,148.1,0.025
2025-08-04 01:14:26,239.0,2.158,148.1,0.025
2025-08-04 01:14:26,239.0,2.158,148.1,0.025
2025-08-04 01:14:27,239.0,2.158,148.1,0.025
2025-08-04 01:14:29,239.0,2.158,148.1,0.025
2025-08-04 01:14:30,239.0,2.158,148.1,0.025
2025-08-04 01:14:31,239.0,2.158,148.1,0.025
2025-08-04 01:14:32,239.0,2.158,148.1,0.025
2025-08-04 01:14:33,239.0,2.158,148.1,0.025
2025-08-04 01:14:34,239.0,2.158,148.1,0.025
2025-08-04 01:14:35,239.0,2.158,148.1,0.025
2025-08-04 01:14:36,239.0,2.158,148.1,0.025
2025-08-04 01:14:37,239.0,2.158,148.1,0.025
2025-08-04 01:14:38,239.0,2.158,148.1,0.025
2025-08-04 01:14:39,239.0,2.158,148.1,0.025
2025-08-04 01:14:40,239.0,2.158,148.1,0.025
2025-08-04 01:14:41,239.0,2.158,148.1,0.025
2025-08-04 01:14:42,239.0,2.158,148.1,0.025
2025-08-04 01:14:44,239.0,2.158,148.1,0.025
2025-08-04 01:14:44,239.0,2.158,148.1,0.025
2025-08-04 01:14:45,239.0,2.158,148.1,0.025
2025-08-04 01:14:45,239.0,2.158,148.1,0.025
2025-08-04 01:14:46,239.0,2.158,148.1,0.025
2025-08-04 01:14:47,239.0,2.158,148.1,0.025
2025-08-04 01:14:48,239.0,2.158,148.1,0.025
2025-08-04 01:14:49,239.0,2.158,148.1,0.025
2025-08-04 01:14:50,239.0,2.158,148.1,0.025
2025-08-04 01:14:51,239.0,2.158,148.1,0.025
2025-08-04 01:14:52,239.0,2.158,148.1,0.025
2025-08-04 01:14:53,239.0,2.158,148.1,0.025
2025-08-04 01:14:54,239.0,2.158,148.1,0.025
2025-08-04 01:14:55,239.0,2.158,148.1,0.025
2025-08-04 01:14:56,239.0,2.158,148.1,0.025
2025-08-04 01:14:57,239.0,2.158,148.1,0.025
2025-08-04 01:14:58,239.0,2.158,148.1,0.025
2025-08-04 01:14:59,239.0,2.158,148.1,0.025
2025-08-04 01:15:00,239.0,2.158,148.1,0.025
2025-08-04 01:15:01,239.0,2.158,148.1,0.025
2025-08-04 01:15:02,239.0,2.158,148.1,0.025
2025-08-04 01:15:03,239.0,2.158,148.1,0.025
2025-08-04 01:15:04,239.0,2.158,148.1,0.025
2025-08-04 01:15:05,239.0,2.158,148.1,0.025
2025-08-04 01:15:06,239.0,2.158,148.1,0.025
2025-08-04 01:15:07,239.0,2.158,148.1,0.025
2025-08-04 01:15:08,239.0,2.158,148.1,0.025
2025-08-04 01:15:09,239.0,2.158,148.1,0.025
2025-08-04 01:15:10,239.0,2.158,148.1,0.025
2025-08-04 01:15:11,239.0,2.158,148.1,0.025
2025-08-04 01:15:12,239.0,2.158,148.1,0.025
2025-08-04 01:15:13,239.0,2.158,148.1,0.025
2025-08-04 01:15:14,239.0,2.158,148.1,0.025
2025-08-04 01:15:15,239.0,2.158,148.1,0.025
2025-08-04 01:15:16,239.0,2.158,148.1,0.025
2025-08-04 01:15:17,239.0,2.158,148.1,0.025
2025-08-04 01:15:18,239.0,2.158,148.1,0.025
2025-08-04 01:15:19,239.0,2.158,148.1,0.025
2025-08-04 01:15:20,239.0,2.158,148.1,0.025
2025-08-04 01:15:21,239.0,2.158,148.1,0.025
2025-08-04 01:15:22,239.0,2.158,148.1,0.025
2025-08-04 01:15:23,239.0,2.158,148.1,0.025
2025-08-04 01:15:24,239.0,2.158,148.1,0.025
2025-08-04 01:15:25,239.0,2.158,148.1,0.025
2025-08-04 01:15:26,239.0,2.158,148.1,0.025
2025-08-04 01:15:27,239.0,2.158,148.1,0.025
2025-08-04 01:15:28,239.0,2.158,148.1,0.025
2025-08-04 01:15:29,239.0,2.158,148.1,0.025
2025-08-04 01:15:30,239.0,2.158,148.1,0.025
2025-08-04 01:15:31,239.0,2.158,148.1,0.025
2025-08-04 01:15:32,239.0,2.158,148.1,0.025
2025-08-04 01:15:33,239.0,2.158,148.1,0.025
2025-08-04 01:15:35,239.0,2.158,148.1,0.025
2025-08-04 01:15:35,239.0,2.158,148.1,0.025
2025-08-04 01:15:36,239.0,2.158,148.1,0.025
2025-08-04 01:15:37,239.0,2.158,148.1,0.025
2025-08-04 01:15:38,239.0,2.158,148.1,0.025
2025-08-04 01:15:39,239.0,2.158,148.1,0.025
2025-08-04 01:15:40,239.0,2.158,148.1,0.025
2025-08-04 01:15:41,239.0,2.158,148.1,0.025
2025-08-04 01:15:42,239.0,2.158,148.1,0.025
2025-08-04 01:15:43,239.0,2.158,148.1,0.025
2025-08-04 01:15:44,239.0,2.158,148.1,0.025
2025-08-04 01:15:45,239.0,2.158,148.1,0.025
2025-08-04 01:15:45,239.0,2.158,148.1,0.025
2025-08-04 01:15:46,239.0,2.158,148.1,0.025
2025-08-04 01:15:47,239.0,2.158,148.1,0.025
2025-08-04 01:15:48,239.0,2.158,148.1,0.025
2025-08-04 01:15:49,239.0,2.158,148.1,0.025
2025-08-04 01:15:50,239.0,2.158,148.1,0.025
2025-08-04 01:15:51,239.0,2.158,148.1,0.025
2025-08-04 01:15:52,239.0,2.158,148.1,0.025
2025-08-04 01:15:53,239.0,2.158,148.1,0.025
2025-08-04 01:15:54,239.0,2.158,148.1,0.025
2025-08-04 01:15:55,239.0,2.158,148.1,0.025
2025-08-04 01:15:56,239.0,2.158,148.1,0.025
2025-08-04 01:15:57,239.0,2.158,148.1,0.025
2025-08-04 01:15:58,239.0,2.158,148.1,0.025
2025-08-04 01:15:59,239.0,2.158,148.1,0.025
2025-08-04 01:16:00,239.0,2.158,148.1,0.025
2025-08-04 01:16:01,239.0,2.158,148.1,0.025
2025-08-04 01:16:02,239.0,2.158,148.1,0.025
2025-08-04 01:16:03,239.0,2.158,148.1,0.025
2025-08-04 01:16:04,239.0,2.158,148.1,0.025
2025-08-04 01:16:05,239.0,2.158,148.1,0.025
2025-08-04 01:16:06,239.0,2.158,148.1,0.025
2025-08-04 01:16:07,239.0,2.158,148.1,0.025
2025-08-04 01:16:08,239.0,2.158,148.1,0.025
2025-08-04 01:16:09,239.0,2.158,148.1,0.025
2025-08-04 01:16:10,239.0,2.158,148.1,0.025
2025-08-04 01:16:11,239.0,2.158,148.1,0.025
2025-08-04 01:16:13,239.0,2.158,148.1,0.025
2025-08-04 01:16:14,239.0,2.158,148.1,0.025
2025-08-04 01:16:15,239.0,2.158,148.1,0.025
2025-08-04 01:16:16,239.0,2.158,148.1,0.025
2025-08-04 01:16:17,239.0,2.158,148.1,0.025
2025-08-04 01:16:18,239.0,2.158,148.1,0.025
2025-08-04 01:16:20,239.0,2.158,148.1,0.025
2025-08-04 01:16:20,239.0,2.158,148.1,0.025
2025-08-04 01:16:21,239.0,2.158,148.1,0.025
2025-08-04 01:16:22,239.0,2.158,148.1,0.025
2025-08-04 01:16:23,239.0,2.158,148.1,0.025
2025-08-04 01:16:24,239.0,2.158,148.1,0.025
2025-08-04 01:16:25,239.0,2.158,148.1,0.025
2025-08-04 01:16:26,239.0,2.158,148.1,0.025
2025-08-04 01:16:27,239.0,2.158,148.1,0.025
2025-08-04 01:16:28,239.0,2.158,148.1,0.025
2025-08-04 01:16:29,239.0,2.158,148.1,0.025
2025-08-04 01:16:30,239.0,2.158,148.1,0.025
2025-08-04 01:16:31,239.0,2.158,148.1,0.025
2025-08-04 01:16:33,239.0,2.158,148.1,0.025
2025-08-04 01:16:33,239.0,2.158,148.1,0.025
2025-08-04 01:16:34,239.0,2.158,148.1,0.025
2025-08-04 01:16:35,239.0,2.158,148.1,0.025
2025-08-04 01:16:36,239.0,2.158,148.1,0.025
2025-08-04 01:16:37,239.0,2.158,148.1,0.025
2025-08-04 01:16:38,239.0,2.158,148.1,0.025
2025-08-04 01:16:39,239.0,2.158,148.1,0.025
2025-08-04 01:16:40,239.0,2.158,148.1,0.025
2025-08-04 01:16:41,239.0,2.158,148.1,0.025
2025-08-04 01:16:42,239.0,2.158,148.1,0.025
2025-08-04 01:16:43,239.0,2.158,148.1,0.025
2025-08-04 01:16:44,239.0,2.158,148.1,0.025
2025-08-04 01:16:45,239.0,2.158,148.1,0.025
2025-08-04 01:16:45,239.0,2.158,148.1,0.025
2025-08-04 01:16:46,239.0,2.158,148.1,0.025
2025-08-04 01:16:47,239.0,2.158,148.1,0.025
2025-08-04 01:16:48,239.0,2.158,148.1,0.025
2025-08-04 01:16:49,239.0,2.158,148.1,0.025
2025-08-04 01:16:50,239.0,2.158,148.1,0.025
2025-08-04 01:16:51,239.0,2.158,148.1,0.025
2025-08-04 01:16:52,239.0,2.158,148.1,0.025
2025-08-04 01:16:53,239.0,2.158,148.1,0.025
2025-08-04 01:16:53,239.0,2.158,148.1,0.025
2025-08-04 01:16:54,239.0,2.158,148.1,0.025
2025-08-04 01:16:55,239.0,2.158,148.1,0.025
2025-08-04 01:16:56,239.0,2.158,148.1,0.025
2025-08-04 01:16:57,239.0,2.158,148.1,0.025
2025-08-04 01:16:58,239.0,2.158,148.1,0.025
2025-08-04 01:16:59,239.0,2.158,148.1,0.025
2025-08-04 01:17:00,239.0,2.158,148.1,0.025
2025-08-04 01:17:01,239.0,2.158,148.1,0.025
2025-08-04 01:17:02,239.0,2.158,148.1,0.025
2025-08-04 01:17:03,239.0,2.158,148.1,0.025
2025-08-04 01:17:04,239.0,2.158,148.1,0.025
2025-08-04 01:17:05,239.0,2.158,148.1,0.025
2025-08-04 01:17:06,239.0,2.158,148.1,0.025
2025-08-04 01:17:07,239.0,2.158,148.1,0.025
2025-08-04 01:17:08,239.0,2.158,148.1,0.025
2025-08-04 01:17:09,239.0,2.158,148.1,0.025
2025-08-04 01:17:10,239.0,2.158,148.1,0.025
2025-08-04 01:17:11,239.0,2.158,148.1,0.025
2025-08-04 01:17:12,239.0,2.158,148.1,0.025
2025-08-04 01:17:13,239.0,2.158,148.1,0.025
2025-08-04 01:17:14,239.0,2.158,148.1,0.025
2025-08-04 01:17:15,239.0,2.158,148.1,0.025
2025-08-04 01:17:16,239.0,2.158,148.1,0.025
2025-08-04 01:17:17,239.0,2.158,148.1,0.025
2025-08-04 01:17:18,239.0,2.158,148.1,0.025
2025-08-04 01:17:19,239.0,2.158,148.1,0.025
2025-08-04 01:17:20,239.0,2.158,148.1,0.025
2025-08-04 01:17:22,239.0,2.158,148.1,0.025
2025-08-04 01:17:23,239.0,2.158,148.1,0.025
2025-08-04 01:17:24,239.0,2.158,148.1,0.025
2025-08-04 01:17:25,239.0,2.158,148.1,0.025
2025-08-04 01:17:26,239.0,2.158,148.1,0.025
2025-08-04 01:17:27,239.0,2.158,148.1,0.025
2025-08-04 01:17:28,239.0,2.158,148.1,0.025
2025-08-04 01:17:29,239.0,2.158,148.1,0.025
2025-08-04 01:17:30,239.0,2.158,148.1,0.025
2025-08-04 01:17:31,239.0,2.158,148.1,0.025
2025-08-04 01:17:32,239.0,2.158,148.1,0.025
2025-08-04 01:17:33,239.0,2.158,148.1,0.025
2025-08-04 01:17:34,239.0,2.158,148.1,0.025
2025-08-04 01:17:35,239.0,2.158,148.1,0.025
2025-08-04 01:17:36,239.0,2.158,148.1,0.025
2025-08-04 01:17:37,239.0,2.158,148.1,0.025
2025-08-04 01:17:38,239.0,2.158,148.1,0.025
2025-08-04 01:17:39,239.0,2.158,148.1,0.025
2025-08-04 01:17:40,239.0,2.158,148.1,0.025
2025-08-04 01:17:41,239.0,2.158,148.1,0.025
2025-08-04 01:17:42,239.0,2.158,148.1,0.025
2025-08-04 01:17:43,239.0,2.158,148.1,0.025
2025-08-04 01:17:44,239.0,2.158,148.1,0.025
2025-08-04 01:17:45,239.0,2.158,148.1,0.025
2025-08-04 01:17:45,239.0,2.158,148.1,0.025
2025-08-04 01:17:46,239.0,2.158,148.1,0.025
2025-08-04 01:17:47,239.0,2.158,148.1,0.025
2025-08-04 01:17:48,239.0,2.158,148.1,0.025
2025-08-04 01:17:49,239.0,2.158,148.1,0.025
2025-08-04 01:17:50,239.0,2.158,148.1,0.025
2025-08-04 01:17:51,239.0,2.158,148.1,0.025
2025-08-04 01:17:52,239.0,2.158,148.1,0.025
2025-08-04 01:17:54,239.0,2.158,148.1,0.025
2025-08-04 01:17:54,239.0,2.158,148.1,0.025
2025-08-04 01:17:55,239.0,2.158,148.1,0.025
2025-08-04 01:17:56,239.0,2.158,148.1,0.025
2025-08-04 01:17:57,239.0,2.158,148.1,0.025
2025-08-04 01:17:58,239.0,2.158,148.1,0.025
2025-08-04 01:17:59,239.0,2.158,148.1,0.025
2025-08-04 01:18:00,239.0,2.158,148.1,0.025
2025-08-04 01:18:01,239.0,2.158,148.1,0.025
2025-08-04 01:18:02,239.0,2.158,148.1,0.025
2025-08-04 01:18:03,239.0,2.158,148.1,0.025
2025-08-04 01:18:04,239.0,2.158,148.1,0.025
2025-08-04 01:18:06,239.0,2.158,148.1,0.025
2025-08-04 01:18:06,239.0,2.158,148.1,0.025
2025-08-04 01:18:07,239.0,2.158,148.1,0.025
2025-08-04 01:18:08,239.0,2.158,148.1,0.025
2025-08-04 01:18:09,239.0,2.158,148.1,0.025
2025-08-04 01:18:13,239.0,2.158,148.1,0.025
2025-08-04 01:18:13,239.0,2.158,148.1,0.025
2025-08-04 01:18:13,239.0,2.158,148.1,0.025
2025-08-04 01:18:13,239.0,2.158,148.1,0.025
2025-08-04 01:18:14,239.0,2.158,148.1,0.025
2025-08-04 01:18:15,239.0,2.158,148.1,0.025
2025-08-04 01:18:16,239.0,2.158,148.1,0.025
2025-08-04 01:18:17,239.0,2.158,148.1,0.025
2025-08-04 01:18:18,239.0,2.158,148.1,0.025
2025-08-04 01:18:19,239.0,2.158,148.1,0.025
2025-08-04 01:18:20,239.0,2.158,148.1,0.025
2025-08-04 01:18:45,239.0,2.158,148.1,0.025
2025-08-04 01:18:45,239.0,2.158,148.1,0.025
2025-08-04 01:19:45,239.0,2.158,148.1,0.025
2025-08-04 01:19:45,239.0,2.158,148.1,0.025
2025-08-04 01:23:13,240.4,0.0,0.0,0.025
2025-08-04 01:23:14,240.4,0.0,0.0,0.025
2025-08-04 01:23:15,240.4,0.0,0.0,0.025
2025-08-04 01:23:16,240.4,0.0,0.0,0.025
2025-08-04 01:23:18,240.4,0.0,0.0,0.025
2025-08-04 01:23:19,240.4,0.0,0.0,0.025
2025-08-04 01:23:20,240.4,0.0,0.0,0.025
2025-08-04 01:23:21,240.4,0.0,0.0,0.025
2025-08-04 01:23:22,240.4,0.0,0.0,0.025
2025-08-04 01:23:23,240.4,0.0,0.0,0.025
2025-08-04 01:23:24,240.4,0.0,0.0,0.025
2025-08-04 01:23:25,240.4,0.0,0.0,0.025
2025-08-04 01:23:26,240.4,0.0,0.0,0.025
2025-08-04 01:23:27,240.4,0.0,0.0,0.025
2025-08-04 01:23:28,240.4,0.0,0.0,0.025
2025-08-04 01:23:29,240.4,0.0,0.0,0.025
2025-08-04 01:23:30,240.4,0.0,0.0,0.025
2025-08-04 01:23:37,0.0,0.0,0.0,0.0
2025-08-04 01:23:37,240.4,0.0,0.0,0.025
2025-08-04 01:23:37,240.4,0.0,0.0,0.025
2025-08-04 01:23:37,240.4,0.0,0.0,0.025
2025-08-04 01:23:37,240.4,0.0,0.0,0.025
2025-08-04 01:23:37,240.4,0.0,0.0,0.025
2025-08-04 01:23:37,240.4,0.0,0.0,0.025
2025-08-04 01:23:38,240.4,0.0,0.0,0.025
2025-08-04 01:23:39,240.4,0.0,0.0,0.025
2025-08-04 01:23:40,240.4,0.0,0.0,0.025
2025-08-04 01:23:41,240.4,0.0,0.0,0.025
2025-08-04 01:23:42,240.4,0.0,0.0,0.025
2025-08-04 01:23:43,240.4,0.0,0.0,0.025
2025-08-04 01:23:44,240.4,0.0,0.0,0.025
2025-08-04 01:23:45,240.4,0.0,0.0,0.025
2025-08-04 01:23:45,240.4,0.0,0.0,0.025
2025-08-04 01:23:46,240.4,0.0,0.0,0.025
2025-08-04 01:23:47,240.4,0.0,0.0,0.025
2025-08-04 01:23:48,240.4,0.0,0.0,0.025
2025-08-04 01:23:49,240.4,0.0,0.0,0.025
2025-08-04 01:23:50,240.4,0.0,0.0,0.025
2025-08-04 01:23:51,240.4,0.0,0.0,0.025
2025-08-04 01:23:52,240.4,0.0,0.0,0.025
2025-08-04 01:23:53,240.4,0.0,0.0,0.025
2025-08-04 01:23:54,240.4,0.0,0.0,0.025
2025-08-04 01:23:55,240.4,0.0,0.0,0.025
2025-08-04 01:23:56,240.4,0.0,0.0,0.025
2025-08-04 01:23:57,240.4,0.0,0.0,0.025
2025-08-04 01:23:58,240.4,0.0,0.0,0.025
2025-08-04 01:23:59,240.4,0.0,0.0,0.025
2025-08-04 01:24:00,240.4,0.0,0.0,0.025
2025-08-04 01:24:01,240.4,0.0,0.0,0.025
2025-08-04 01:24:02,240.4,0.0,0.0,0.025
2025-08-04 01:24:03,240.4,0.0,0.0,0.025
2025-08-04 01:24:04,240.4,0.0,0.0,0.025
2025-08-04 01:24:05,240.4,0.0,0.0,0.025
2025-08-04 01:24:06,240.4,0.0,0.0,0.025
2025-08-04 01:24:07,240.4,0.0,0.0,0.025
2025-08-04 01:24:08,240.4,0.0,0.0,0.025
2025-08-04 01:24:09,240.4,0.0,0.0,0.025
2025-08-04 01:24:10,240.4,0.0,0.0,0.025
2025-08-04 01:24:11,240.4,0.0,0.0,0.025
2025-08-04 01:24:12,240.4,0.0,0.0,0.025
2025-08-04 01:24:13,240.4,0.0,0.0,0.025
2025-08-04 01:24:14,240.4,0.0,0.0,0.025
2025-08-04 01:24:15,240.4,0.0,0.0,0.025
2025-08-04 01:24:16,240.4,0.0,0.0,0.025
2025-08-04 01:24:17,240.4,0.0,0.0,0.025
2025-08-04 01:24:18,240.4,0.0,0.0,0.025
2025-08-04 01:24:19,240.4,0.0,0.0,0.025
2025-08-04 01:24:20,240.4,0.0,0.0,0.025
2025-08-04 01:24:21,240.4,0.0,0.0,0.025
2025-08-04 01:24:22,240.4,0.0,0.0,0.025
2025-08-04 01:24:23,240.4,0.0,0.0,0.025
2025-08-04 01:24:24,240.4,0.0,0.0,0.025
2025-08-04 01:24:25,240.4,0.0,0.0,0.025
2025-08-04 01:24:26,240.4,0.0,0.0,0.025
2025-08-04 01:24:27,240.4,0.0,0.0,0.025
2025-08-04 01:24:28,240.4,0.0,0.0,0.025
2025-08-04 01:24:29,240.4,0.0,0.0,0.025
2025-08-04 01:24:30,240.4,0.0,0.0,0.025
2025-08-04 01:24:31,240.4,0.0,0.0,0.025
2025-08-04 01:24:32,240.4,0.0,0.0,0.025
2025-08-04 01:24:33,240.4,0.0,0.0,0.025
2025-08-04 01:24:34,240.4,0.0,0.0,0.025
2025-08-04 01:24:35,240.4,0.0,0.0,0.025
2025-08-04 01:24:36,240.4,0.0,0.0,0.025
2025-08-04 01:24:37,241.8,0.0,0.0,0.025
2025-08-04 01:24:38,241.8,0.0,0.0,0.025
2025-08-04 01:24:39,241.8,0.0,0.0,0.025
2025-08-04 01:24:40,241.8,0.0,0.0,0.025
2025-08-04 01:24:41,241.8,0.0,0.0,0.025
2025-08-04 01:24:42,241.8,0.0,0.0,0.025
2025-08-04 01:24:43,241.8,0.0,0.0,0.025
2025-08-04 01:24:44,241.8,0.0,0.0,0.025
2025-08-04 01:24:45,241.8,0.0,0.0,0.025
2025-08-04 01:24:45,241.8,0.0,0.0,0.025
2025-08-04 01:24:46,241.8,0.0,0.0,0.025
2025-08-04 01:24:47,241.8,0.0,0.0,0.025
2025-08-04 01:24:48,241.8,0.0,0.0,0.025
2025-08-04 01:24:49,241.8,0.0,0.0,0.025
2025-08-04 01:24:50,241.8,0.0,0.0,0.025
2025-08-04 01:24:51,241.8,0.0,0.0,0.025
2025-08-04 01:24:52,241.8,0.0,0.0,0.025
2025-08-04 01:24:53,241.8,0.0,0.0,0.025
2025-08-04 01:24:57,241.8,0.0,0.0,0.025
2025-08-04 01:24:58,241.8,0.0,0.0,0.025
2025-08-04 01:24:58,241.8,0.0,0.0,0.025
2025-08-04 01:24:58,241.8,0.0,0.0,0.025
2025-08-04 01:24:58,241.8,0.0,0.0,0.025
2025-08-04 01:24:59,241.8,0.0,0.0,0.025
2025-08-04 01:25:00,241.8,0.0,0.0,0.025
2025-08-04 01:25:01,241.8,0.0,0.0,0.025
2025-08-04 01:25:02,241.8,0.0,0.0,0.025
2025-08-04 01:25:03,241.8,0.0,0.0,0.025
